API_id,cosolvent_id,surfactant_id,oil_id1,API_prop,cosolvent_prop,surfactant_prop,oil_prop1,size,PDI,API_logp,API_sol,API_polar,o_LC,o_sat,s_HLB,c_viscosity
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.191,0.000,0.254,0.429,0.598225313757118,0.231,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.182,0.000,0.242,0.455,0.593391253896452,0.268,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.174,0.000,0.232,0.478,0.435248438454664,0.232,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.182,0.000,0.273,0.409,0.515355716145701,0.204,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.174,0.000,0.261,0.435,0.647256492343873,0.277,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.167,0.000,0.250,0.458,0.58372313417512,0.304,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.174,0.000,0.290,0.391,1.01947910161516,0.189,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.167,0.000,0.278,0.417,0.493947736762751,0.236,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC,0.160,0.000,0.267,0.440,0.357903480684008,0.237,6.33,0.0126,40.46,0,1,11.5,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,OCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(CO)O,0.136,0.080,0.300,0.484,0.275724463052686,0.237,6.33,0.0126,40.46,1,0,15,90
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,OCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(CO)O,0.054,0.080,0.300,0.566,0.593391253896452,0.258,6.33,0.0126,40.46,1,0,15,90
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,C(C(CO)O)O,CCCCCCCC/C=C\CCCCCCCCO,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.100,0.270,0.450,0.180,-0.463196115649118,0.22,6.33,0.0126,40.46,0,1,12.4,56
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,C(C(CO)O)O,CCCCCCCC/C=C\CCCCCCCCO,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.100,0.315,0.405,0.180,-0.249116321819624,0.43,6.33,0.0126,40.46,0,1,12.4,56
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,C(C(CO)O)O,CCCCCCCC/C=C\CCCCCCCCO,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.100,0.270,0.450,0.180,0.579579654294549,0.26,6.33,0.0126,40.46,0,1,12.4,56
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,C(C(CO)O)O,CCCCCCCC/C=C\CCCCCCCCO,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.100,0.180,0.540,0.180,3.90817515835314,0.57,6.33,0.0126,40.46,0,1,12.4,56
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O,0.100,0.200,0.180,0.110,-0.573688912464341,0.3,6.33,0.0126,40.46,1,0,11.6,1.1
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.100,0.200,0.180,0.110,-0.525348313857681,0.2,6.33,0.0126,40.46,0,1,11.6,1.1
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCOC(=O)C(C)O,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC,0.020,0.251,0.114,0.114,-0.594406311867196,0.1,6.33,0.0126,40.46,0,1,11.3,0.3
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O,0.100,0.200,0.180,0.110,-0.477007715251021,0.3,6.33,0.0126,40.46,1,0,11.6,1.1
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O,0.075,0.207,0.180,0.108,-0.401043917440555,,6.33,0.0126,40.46,1,0,11.5,1.1
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,0.030,0.037,0.680,0.016,-0.502559174514541,,6.33,0.0126,40.46,0,0,16,1
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCOC(=O)C(C)O,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC,0.011,0.346,0.137,0.137,-0.539159913459584,0.2,6.33,0.0126,40.46,0,1,10.6,0
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,CCOC(=O)C(C)O,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC,0.030,0.360,0.125,0.125,-0.539159913459584,0.23,6.33,0.0126,40.46,0,1,10.3,0
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O.C(C(CO)O)O,0.039,0.283,0.377,0.283,0.220478064645074,0.03,3.42,0.0044,75.74,1,0,15,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O.C(C(CO)O)O,0.039,0.283,0.471,0.188,-0.163484404287826,0.06,3.42,0.0044,75.74,1,0,15,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O.C(C(CO)O)O,0.039,0.283,0.565,0.094,-0.219421382675532,0.05,3.42,0.0044,75.74,1,0,15,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,C(C(CO)O)O,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,CCCCCCCCCC(=O)O,0.050,0.143,0.570,0.238,-0.166246724208206,0.44,3.42,0.0044,75.74,0,1,13,56
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.125,0.263,0.525,0.088,-0.622720091051097,,3.42,0.0044,75.74,0,1,15,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,0.100,0.000,0.450,0.225,0.960779803307069,,3.42,0.0044,75.74,1,0,14.7,0
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC(=O)OCC(C)O,0.006,0.294,0.589,0.110,1.89168161647532,0.4,3.42,0.0044,75.74,0,1,16,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC(=O)OCC(C)O,0.006,0.248,0.497,0.248,2.43723980075049,0.38,3.42,0.0044,75.74,0,1,16,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC(=O)OCC(C)O,0.006,0.258,0.515,0.221,2.2645948057267,0.37,3.42,0.0044,75.74,0,1,16,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCCCCCCC(OCCOCC(C1OCC(OCCO)C1OCCO)OCCO)=O,CCCCCCCC(=O)OCC(C)O,0.006,0.237,0.473,0.284,2.34055860353717,0.37,3.42,0.0044,75.74,0,1,16,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.025,0.000,0.451,0.525,-0.464577275609309,,3.42,0.0044,75.74,0,1,13.5,0
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCC(CCCCCCCCCCC(=O)OCCO)O,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,0.100,0.180,0.540,0.180,0.894484125217935,0.404,3.42,0.0044,75.74,1,0,15,4.8
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O,0.010,0.297,0.396,0.297,1.76047142025725,0.5,3.42,0.0044,75.74,1,0,15,1.1
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,0.010,0.297,0.396,0.297,0.859264546233083,0.496,3.42,0.0044,75.74,1,0,15,1.1
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)O.C(C(CO)O)O,0.010,0.297,0.396,0.297,0.133464987153086,0.259,3.42,0.0044,75.74,1,0,15,1.1
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,,0.010,0.297,0.396,0.000,0.91796384454117,0.584,3.42,0.0044,75.74,0,0,10.3,1.1
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,0.010,0.297,0.396,0.297,0.536073115548555,0.337,3.42,0.0044,75.74,0,0,15,1.1
COC1=CC=CC=C1OCCNC[C@@H](COC2=CC=CC3=C2C4=CC=CC=C4N3)O,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCC(=O)OCC(C)O,0.112,0.199,0.396,0.293,-0.509188742323455,,3.42,0.0044,75.74,0,1,13,4.8
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.022,0.245,0.489,0.245,-0.66346430987671,0.138,3.46,0.0176,46.26,0,1,13,4.8
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,,0.052,0.474,0.474,0.000,-0.677966489458708,0.111,3.46,0.0176,46.26,0,0,13,4.8
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCCCC(=O)OCC(CO)O.CCCCCCCC(=O)OCC(CO)O,0.080,0.000,0.184,0.368,-0.247044581879338,0.18,5.28,0.00071,52.6,0,1,12.3,0
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,,0.080,0.000,0.307,0.000,0.354450580783532,0.27,5.28,0.00071,52.6,0,0,12.3,0
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCC(=O)OCC(C)O,0.010,0.137,0.420,0.420,-0.53833121748347,0.051,2.92,0.0127,224.45,0,1,13,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCC(=O)OCC(C)O,0.010,0.139,0.426,0.426,-0.539159913459584,,2.92,0.0127,224.45,0,1,13,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCCCCCCC(OCC(O)CO)=O,CCCCCCCC(=O)OCC(C)O,0.039,0.284,0.283,0.315,0.409006399211049,0.11,2.92,0.0127,224.45,0,1,13.8,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCCCCCCC(OCC(O)CO)=O,CCCCCCCC(=O)OCC(C)O,0.038,0.288,0.167,0.339,0.484279617041419,0.24,2.92,0.0127,224.45,0,1,13.5,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCCCCCCC(OCC(O)CO)=O,CCCCCCCC(=O)OCC(C)O,0.036,0.288,0.224,0.322,0.376549140146577,0.35,2.92,0.0127,224.45,0,1,13.6,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCC(CCCCCCCCCC(=O)[O-])C(=O)OCC(CO)O,CCCCCCCC(=O)OCC(C)O,0.033,0.145,0.725,0.097,1.15276103777352,,2.92,0.0127,224.45,0,1,14,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCC(C/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\CC(CCCCCC)O)=O)OC(CCCCCCC/C=C\CC(CCCCCC)O)=O)=O)O,CCCCCCCC(=O)OCC(C)O,0.033,0.193,0.339,0.435,-0.47010191545007,,2.92,0.0127,224.45,0,1,13,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,OCCOCCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,0.527,0.260,0.142,0.071,-0.184892383670775,,2.92,0.0127,224.45,1,0,15,0
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,,0.084,0.357,0.357,0.000,-0.652415030195188,0.22,2.92,0.0127,224.45,0,0,13,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CCOCCOCCO,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,,0.014,0.469,0.469,0.000,-0.635150530692809,0.37,3.54,0.00557,221.29,0,0,13,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CCOCCOCCO,CCCCCCCC/C=C/CCCCCCCC(OCCOCC(OCCO)C1C(OCCO)CC(OCCO)O1)=O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(CO)O,0.020,0.223,0.426,0.332,-0.0557539273929833,,2.92,0.0127,224.45,1,0,15,4.8
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CCO,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,0.030,0.300,0.232,0.050,-0.677275909478613,,3.54,0.00557,221.29,0,0,13.5,1.1
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CCO,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,0.030,0.300,0.186,0.050,-0.677275909478613,,3.54,0.00557,221.29,0,0,14,1.1
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CCO,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,0.030,0.300,0.155,0.050,0.116891067630803,,3.54,0.00557,221.29,0,0,14.5,1.1
